Date,maxtemp,mintemp,avgtemp,dewpoint,wetbulb,stnpressure,avgspeed,daylength,precipitation,maxtemp_roll_7,mintemp_roll_7,avgtemp_roll_7,dewpoint_roll_7,wetbulb_roll_7,stnpressure_roll_7,avgspeed_roll_7,daylength_roll_7,precipitation_roll_7,maxtemp_roll_14,mintemp_roll_14,avgtemp_roll_14,dewpoint_roll_14,wetbulb_roll_14,stnpressure_roll_14,avgspeed_roll_14,daylength_roll_14,precipitation_roll_14
2007-07-22,81,58,70.5,54.5,61.0,29.515,3.4,886.0,0.0,80.57142857142857,62.714285714285715,72.07142857142857,59.357142857142854,64.21428571428571,29.341428571428573,8.207142857142852,890.7142857142857,0.23714285714285716,82.07142857142857,62.785714285714285,72.82142857142857,57.92857142857143,63.607142857142854,29.267857142857157,8.835714285714287,895.7857142857143,0.1560714285714286
2007-07-23,83,60,72.5,55.0,63.0,29.395000000000003,3.95,884.0,0.0,80.71428571428571,62.0,71.85714285714286,58.642857142857146,63.92857142857143,29.357857142857146,7.928571428571424,889.1428571428571,0.20428571428571432,81.28571428571429,62.07142857142857,72.10714285714286,57.107142857142854,63.07142857142857,29.286428571428583,8.489285714285716,894.3571428571429,0.13678571428571432
2007-07-24,82,65,74.0,57.5,64.0,29.35,5.050000000000001,882.0,0.0015,80.57142857142857,61.57142857142857,71.57142857142857,57.5,63.214285714285715,29.377857142857145,7.657142857142852,887.4285714285714,0.1887857142857143,80.78571428571429,61.785714285714285,71.71428571428571,56.42857142857143,62.607142857142854,29.304642857142873,8.110714285714288,892.7857142857143,0.11867857142857148
2007-07-25,85,70,77.5,60.5,66.5,29.32,6.8,880.0,0.003,80.57142857142857,61.714285714285715,71.64285714285714,56.357142857142854,62.57142857142857,29.40285714285714,7.149999999999994,885.7142857142857,0.012785714285714274,81.35714285714286,62.357142857142854,72.25,57.107142857142854,63.142857142857146,29.30928571428573,7.807142857142859,891.2142857142857,0.11889285714285718
2007-07-26,84,64,74.5,65.0,68.0,29.22,9.65,879.0,0.54,80.71428571428571,61.857142857142854,71.85714285714286,56.714285714285715,62.857142857142854,29.400714285714287,6.649999999999994,884.1428571428571,0.07778571428571428,81.64285714285714,62.642857142857146,72.53571428571429,58.107142857142854,63.75,29.30714285714287,7.692857142857145,889.6428571428571,0.15746428571428575
2007-07-27,83,70,77.0,67.5,70.0,29.134999999999998,8.0,877.0,0.10500000000000001,81.85714285714286,63.57142857142857,73.21428571428571,58.857142857142854,64.42857142857143,29.353571428571428,6.321428571428565,882.2857142857143,0.09278571428571428,82.0,63.5,73.21428571428571,59.17857142857143,64.57142857142857,29.295714285714297,7.8678571428571455,888.0714285714286,0.16496428571428573
2007-07-28,80,66,74.0,65.0,68.0,29.255000000000003,10.45,875.0,0.0,82.57142857142857,64.71428571428571,74.28571428571429,60.714285714285715,65.78571428571429,29.312857142857144,6.757142857142852,880.4285714285714,0.09278571428571428,81.64285714285714,63.857142857142854,73.25,59.892857142857146,65.0,29.30607142857144,7.646428571428574,886.3571428571429,0.16496428571428573
2007-07-29,85,63,75.0,56.5,64.0,29.310000000000002,6.300000000000001,873.0,0.0,83.14285714285714,65.42857142857143,74.92857142857143,61.0,66.21428571428571,29.28357142857143,7.171428571428566,878.5714285714286,0.09278571428571428,81.85714285714286,64.07142857142857,73.5,60.17857142857143,65.21428571428571,29.312500000000007,7.689285714285717,884.6428571428571,0.16496428571428573
2007-07-30,89,62,76.0,56.0,64.5,29.36,4.449999999999999,871.0,0.0,84.0,65.71428571428571,75.42857142857143,61.142857142857146,66.42857142857143,29.278571428571432,7.2428571428571376,876.7142857142857,0.09278571428571428,82.35714285714286,63.857142857142854,73.64285714285714,59.892857142857146,65.17857142857143,29.318214285714298,7.585714285714288,882.9285714285714,0.1485357142857143
2007-07-31,91,68,79.5,60.5,68.0,29.36,4.95,869.0,0.0,85.28571428571429,66.14285714285714,76.21428571428571,61.57142857142857,67.0,29.28,7.228571428571423,874.8571428571429,0.09257142857142857,82.92857142857143,63.857142857142854,73.89285714285714,59.535714285714285,65.10714285714286,29.328928571428584,7.442857142857145,881.1428571428571,0.14067857142857146
2007-08-01,92,69,80.5,62.5,69.5,29.314999999999998,3.9,866.0,0.0,86.28571428571429,66.0,76.64285714285714,61.857142857142854,67.42857142857143,29.279285714285717,6.81428571428571,872.8571428571429,0.09214285714285715,83.42857142857143,63.857142857142854,74.14285714285714,59.107142857142854,65.0,29.341071428571443,6.98214285714286,879.2857142857143,0.05246428571428573
2007-08-02,91,70,81.5,66.0,71.5,29.285,6.550000000000001,864.0,0.0,87.28571428571429,66.85714285714286,77.64285714285714,62.0,67.92857142857143,29.28857142857143,6.3714285714285674,870.7142857142857,0.014999999999999998,84.0,64.35714285714286,74.75,59.357142857142854,65.39285714285714,29.344642857142873,6.510714285714288,877.4285714285714,0.04639285714285716
2007-08-03,90,69,80.5,57.0,66.5,29.335,5.75,862.0,0.0,88.28571428571429,66.71428571428571,78.14285714285714,60.5,67.42857142857143,29.317142857142862,6.049999999999996,868.5714285714286,0.0,85.07142857142857,65.14285714285714,75.67857142857143,59.67857142857143,65.92857142857143,29.33535714285716,6.185714285714289,875.4285714285714,0.04639285714285716
2007-08-04,81,64,74.0,58.0,64.5,29.335,6.35,860.0,0.025,88.42857142857143,66.42857142857143,78.14285714285714,59.5,66.92857142857143,29.328571428571433,5.46428571428571,866.4285714285714,0.003571428571428568,85.5,65.57142857142857,76.21428571428571,60.107142857142854,66.35714285714286,29.3207142857143,6.1107142857142875,873.4285714285714,0.048178571428571446
2007-08-05,88,67,78.0,71.0,72.5,29.115,9.899999999999999,858.0,1.2,88.85714285714286,67.0,78.57142857142857,61.57142857142857,68.14285714285714,29.300714285714292,5.978571428571423,864.2857142857143,0.175,86.0,66.21428571428571,76.75,61.285714285714285,67.17857142857143,29.29214285714287,6.575000000000001,871.4285714285714,0.13389285714285717
2007-08-06,88,74,80.5,72.0,74.0,29.15,4.75,856.0,0.155,88.71428571428571,68.71428571428571,79.21428571428571,63.857142857142854,69.5,29.27071428571429,6.021428571428566,862.1428571428571,0.19714285714285712,86.35714285714286,67.21428571428571,77.32142857142857,62.5,67.96428571428571,29.274642857142872,6.632142857142858,869.4285714285714,0.1449642857142857
2007-08-07,92,72,82.5,73.0,76.0,29.085,8.9,853.0,0.685,88.85714285714286,69.28571428571429,79.64285714285714,65.64285714285714,70.64285714285714,29.23142857142858,6.58571428571428,859.8571428571429,0.295,87.07142857142857,67.71428571428571,77.92857142857143,63.607142857142854,68.82142857142857,29.255714285714298,6.907142857142858,867.3571428571429,0.19378571428571428
2007-08-08,87,73,80.5,71.5,73.5,29.155,6.65,851.0,0.075,88.14285714285714,69.85714285714286,79.64285714285714,66.92857142857143,71.21428571428571,29.20857142857144,6.978571428571422,857.7142857142857,0.3057142857142857,87.21428571428571,67.92857142857143,78.14285714285714,64.39285714285714,69.32142857142857,29.24392857142858,6.896428571428573,865.2857142857143,0.19892857142857143
2007-08-09,85,72,78.5,71.0,73.0,29.16,6.15,849.0,0.255,87.28571428571429,70.14285714285714,79.21428571428571,67.64285714285714,71.42857142857143,29.190714285714296,6.9214285714285655,855.5714285714286,0.34214285714285714,87.28571428571429,68.5,78.42857142857143,64.82142857142857,69.67857142857143,29.239642857142865,6.646428571428573,863.1428571428571,0.17857142857142858
2007-08-10,86,70,79.0,68.5,72.0,29.29,5.65,846.0,0.0,86.71428571428571,70.28571428571429,79.0,69.28571428571429,72.21428571428571,29.18428571428572,6.907142857142851,853.2857142857143,0.34214285714285714,87.5,68.5,78.57142857142857,64.89285714285714,69.82142857142857,29.2507142857143,6.47857142857143,860.9285714285714,0.17107142857142857
2007-08-11,89,67,78.0,65.0,70.0,29.345,3.9,844.0,0.0,87.85714285714286,70.71428571428571,79.57142857142857,70.28571428571429,73.0,29.18571428571429,6.557142857142851,851.0,0.3385714285714286,88.14285714285714,68.57142857142857,78.85714285714286,64.89285714285714,69.96428571428571,29.257142857142867,6.010714285714288,858.7142857142857,0.17107142857142857
2007-08-12,88,67,78.0,67.0,70.5,29.369999999999997,6.0,842.0,0.26,87.85714285714286,70.71428571428571,79.57142857142857,69.71428571428571,72.71428571428571,29.222142857142863,5.999999999999994,848.7142857142857,0.20428571428571426,88.35714285714286,68.85714285714286,79.07142857142857,65.64285714285714,70.42857142857143,29.26142857142858,5.9892857142857165,856.5,0.18964285714285717
2007-08-13,81,65,74.0,55.5,63.5,29.415,7.300000000000001,839.0,0.0,86.85714285714286,69.42857142857143,78.64285714285714,67.35714285714286,71.21428571428571,29.26,6.364285714285708,846.2857142857143,0.18214285714285713,87.78571428571429,69.07142857142857,78.92857142857143,65.60714285714286,70.35714285714286,29.26535714285715,6.192857142857145,854.2142857142857,0.18964285714285717
2007-08-14,84,65,75.0,66.5,69.5,29.259999999999998,8.5,837.0,0.43,85.71428571428571,68.42857142857143,77.57142857142857,66.42857142857143,70.28571428571429,29.285,6.307142857142851,844.0,0.14571428571428569,87.28571428571429,68.85714285714286,78.60714285714286,66.03571428571429,70.46428571428571,29.258214285714295,6.446428571428574,851.9285714285714,0.2203571428571429
2007-08-15,81,71,76.5,68.0,70.5,29.200000000000003,6.449999999999999,835.0,0.53,84.85714285714286,68.14285714285714,77.0,65.92857142857143,69.85714285714286,29.291428571428572,6.278571428571422,841.7142857142857,0.2107142857142857,86.5,69.0,78.32142857142857,66.42857142857143,70.53571428571429,29.250000000000007,6.628571428571431,849.7142857142857,0.25821428571428573
2007-08-16,77,65,71.5,64.5,67.5,29.305,5.7,832.0,0.0,83.71428571428571,67.14285714285714,76.0,65.0,69.07142857142857,29.312142857142856,6.214285714285708,839.2857142857143,0.17428571428571424,85.5,68.64285714285714,77.60714285714286,66.32142857142857,70.25,29.25142857142858,6.567857142857145,847.4285714285714,0.25821428571428573
2007-08-17,80,60,71.5,54.0,61.5,29.435000000000002,7.1,830.0,0.0,82.85714285714286,65.71428571428571,74.92857142857143,62.92857142857143,67.57142857142857,29.332857142857144,6.4214285714285655,837.0,0.17428571428571424,84.78571428571429,68.0,76.96428571428571,66.10714285714286,69.89285714285714,29.258571428571436,6.664285714285716,845.1428571428571,0.25821428571428573
2007-08-18,69,59,64.5,54.0,58.0,29.46,7.55,827.0,0.255,80.0,64.57142857142857,73.0,61.357142857142854,65.85714285714286,29.349285714285717,6.942857142857137,834.5714285714286,0.21071428571428566,83.92857142857143,67.64285714285714,76.28571428571429,65.82142857142857,69.42857142857143,29.26750000000001,6.750000000000002,842.7857142857143,0.27464285714285713
2007-08-19,69,62,65.5,62.5,64.0,29.27,7.45,825.0,1.33,77.28571428571429,63.857142857142854,71.21428571428571,60.714285714285715,64.92857142857143,29.335000000000004,7.149999999999994,832.1428571428571,0.36357142857142855,82.57142857142857,67.28571428571429,75.39285714285714,65.21428571428571,68.82142857142857,29.278571428571436,6.575000000000003,840.4285714285714,0.2839285714285715
2007-08-20,78,68,72.5,68.5,69.5,29.18,5.800000000000001,822.0,0.6950000000000001,76.85714285714286,64.28571428571429,71.0,62.57142857142857,65.78571428571429,29.301428571428577,6.9357142857142815,829.7142857142857,0.4628571428571429,81.85714285714286,66.85714285714286,74.82142857142857,64.96428571428571,68.5,29.280714285714293,6.650000000000003,838.0,0.32250000000000006
2007-08-21,87,69,77.5,70.0,72.0,29.235,6.0,820.0,0.0085,77.28571428571429,64.85714285714286,71.35714285714286,63.07142857142857,66.14285714285714,29.297857142857147,6.578571428571424,827.2857142857143,0.4026428571428572,81.5,66.64285714285714,74.46428571428571,64.75,68.21428571428571,29.291428571428582,6.442857142857145,835.6428571428571,0.27417857142857144
2007-08-22,90,69,80.0,70.5,73.0,29.259999999999998,8.95,817.0,0.625,78.57142857142857,64.57142857142857,71.85714285714286,63.42857142857143,66.5,29.306428571428576,6.9357142857142815,824.7142857142857,0.4162142857142857,81.71428571428571,66.35714285714286,74.42857142857143,64.67857142857143,68.17857142857143,29.298928571428583,6.607142857142859,833.2142857142857,0.3134642857142857
2007-08-23,89,69,79.0,69.0,71.0,29.18,10.399999999999999,814.0,2.1550000000000002,80.28571428571429,65.14285714285714,72.92857142857143,64.07142857142857,67.0,29.288571428571434,7.607142857142852,822.1428571428571,0.7240714285714286,82.0,66.14285714285714,74.46428571428571,64.53571428571429,68.03571428571429,29.300357142857155,6.910714285714287,830.7142857142857,0.4491785714285714
2007-08-24,81,69,75.0,67.0,69.0,29.134999999999998,7.199999999999999,811.0,0.22,80.42857142857143,66.42857142857143,73.42857142857143,65.92857142857143,68.07142857142857,29.24571428571429,7.621428571428566,819.4285714285714,0.7555,81.64285714285714,66.07142857142857,74.17857142857143,64.42857142857143,67.82142857142857,29.28928571428572,7.021428571428573,828.2142857142857,0.4648928571428571
2007-08-25,79,64,71.5,63.0,66.0,29.259999999999998,6.0,809.0,0.29500000000000004,81.85714285714286,67.14285714285714,74.42857142857143,67.21428571428571,69.21428571428571,29.217142857142857,7.399999999999994,816.8571428571429,0.7612142857142857,80.92857142857143,65.85714285714286,73.71428571428571,64.28571428571429,67.53571428571429,29.283214285714298,7.171428571428573,825.7142857142857,0.4859642857142857
2007-08-26,79,60,70.0,55.0,61.5,29.41,5.0,806.0,0.0,83.28571428571429,66.85714285714286,75.07142857142857,66.14285714285714,68.85714285714286,29.237142857142857,7.0499999999999945,814.1428571428571,0.5712142857142857,80.28571428571429,65.35714285714286,73.14285714285714,63.42857142857143,66.89285714285714,29.28607142857144,7.100000000000001,823.1428571428571,0.4673928571428571
2007-08-27,79,60,70.5,59.5,64.0,29.384999999999998,7.35,803.0,0.0,83.42857142857143,65.71428571428571,74.78571428571429,64.85714285714286,68.07142857142857,29.26642857142857,7.271428571428566,811.4285714285714,0.47192857142857136,80.14285714285714,65.0,72.89285714285714,63.714285714285715,66.92857142857143,29.283928571428582,7.1035714285714295,820.5714285714286,0.4673928571428571
2007-08-28,91,67,79.5,65.5,70.0,29.310000000000002,8.9,801.0,0.0,84.0,65.42857142857143,75.07142857142857,64.21428571428571,67.78571428571429,29.277142857142856,7.685714285714281,808.7142857142857,0.47071428571428564,80.64285714285714,65.14285714285714,73.21428571428571,63.642857142857146,66.96428571428571,29.287500000000012,7.132142857142859,818.0,0.4366785714285714
2007-08-29,86,68,77.5,64.5,69.0,29.365000000000002,8.5,798.0,0.004,83.42857142857143,65.28571428571429,74.71428571428571,63.357142857142854,67.21428571428571,29.29214285714286,7.621428571428567,806.0,0.38199999999999995,81.0,64.92857142857143,73.28571428571429,63.392857142857146,66.85714285714286,29.299285714285727,7.27857142857143,815.3571428571429,0.3991071428571428
2007-08-30,75,57,67.0,54.0,60.5,29.490000000000002,10.4,796.0,0.0,81.42857142857143,63.57142857142857,73.0,61.214285714285715,65.71428571428571,29.336428571428574,7.621428571428567,803.4285714285714,0.07414285714285704,80.85714285714286,64.35714285714286,72.96428571428571,62.642857142857146,66.35714285714286,29.31250000000001,7.614285714285716,812.7857142857143,0.3991071428571428
2007-08-31,77,57,67.0,53.0,59.5,29.494999999999997,4.9,793.0,0.0,80.85714285714286,61.857142857142854,71.85714285714286,59.214285714285715,64.35714285714286,29.387857142857147,7.292857142857138,800.8571428571429,0.04271428571428561,80.64285714285714,64.14285714285714,72.64285714285714,62.57142857142857,66.21428571428571,29.316785714285725,7.45714285714286,810.1428571428571,0.3991071428571428
2007-09-01,81,57,69.5,55.5,61.5,29.515,4.7,790.0,0.0,81.14285714285714,60.857142857142854,71.57142857142857,58.142857142857146,63.714285714285715,29.42428571428572,7.107142857142853,798.1428571428571,0.0005714285714284609,81.5,64.0,73.0,62.67857142857143,66.46428571428571,29.3207142857143,7.253571428571432,807.5,0.3808928571428571
2007-09-02,85,61,73.0,56.5,63.0,29.439999999999998,5.5,788.0,0.0,82.0,61.0,72.0,58.357142857142854,63.92857142857143,29.428571428571434,7.178571428571424,795.5714285714286,0.0005714285714284609,82.64285714285714,63.92857142857143,73.53571428571429,62.25,66.39285714285714,29.332857142857158,7.1142857142857165,804.8571428571429,0.2858928571428571
2007-09-03,88,64,76.5,61.0,67.0,29.39,6.0,785.0,0.0,83.28571428571429,61.57142857142857,72.85714285714286,58.57142857142857,64.35714285714286,29.429285714285722,6.985714285714281,793.0,0.0005714285714284609,83.35714285714286,63.642857142857146,73.82142857142857,61.714285714285715,66.21428571428571,29.347857142857155,7.128571428571432,802.2142857142857,0.23624999999999993
2007-09-04,90,63,77.5,59.5,66.5,29.310000000000002,4.65,782.0,0.0,83.14285714285714,61.0,72.57142857142857,57.714285714285715,63.857142857142854,29.429285714285722,6.378571428571425,790.2857142857143,0.0005714285714284609,83.57142857142857,63.214285714285715,73.82142857142857,60.964285714285715,65.82142857142857,29.353214285714298,7.03214285714286,799.5,0.23564285714285707
2007-09-05,91,66,80.0,62.5,69.0,29.275,6.6,780.0,0.0035,83.85714285714286,60.714285714285715,72.92857142857143,57.42857142857143,63.857142857142854,29.41642857142858,6.107142857142853,787.7142857142857,0.0004999999999998894,83.64285714285714,63.0,73.82142857142857,60.392857142857146,65.53571428571429,29.354285714285727,6.8642857142857165,796.8571428571429,0.19124999999999992
2007-09-06,84,73,78.5,66.5,70.0,29.240000000000002,12.55,777.0,0.13,85.14285714285714,63.0,74.57142857142857,59.214285714285715,65.21428571428571,29.380714285714294,6.41428571428571,785.0,0.01907142857142846,83.28571428571429,63.285714285714285,73.78571428571429,60.214285714285715,65.46428571428571,29.35857142857144,7.017857142857145,794.2142857142857,0.04660714285714275
